time, slave::Switch.Ground1.p.u[REAL], slave::HeatCapacity1.p.T[REAL], slave::Ground.p1.u[REAL], slave::Switch.Ground1.p1.u[REAL], slave::Ground.p2.u[REAL], slave::Ramp.stop_time[REAL], slave::Switch.Ground1.p.i[REAL], slave::Ground.p1.i[REAL], slave::Switch.Ground1.p1.i[REAL], slave::Ground.p2.i[REAL], slave::HeatCapacity1.E[REAL], slave::Switch.Node1.p2.u[REAL], slave::HeatCapacity1.p1.T[REAL], slave::Switch.Resistance12.vt[REAL], slave::Ground.p.u[REAL], slave::Ground.p.i[REAL], slave::Thermistor.alpha[REAL], slave::HeatCapacity1.p2.T[REAL], slave::Ramp.slope[REAL], slave::ThermalConductor.p_low.dQ[REAL], slave::HeatCapacity1.p3.T[REAL], slave::Switch.Ground2.p.i[REAL], slave::HeatCapacity1.p1.dQ[REAL], slave::Switch.R1.p.u[REAL], slave::HeatCapacity1.p2.dQ[REAL], slave::HeatCapacity1.p3.dQ[REAL], slave::HeatCapacity1.C[REAL], slave::Switch.Ground2.p1.u[REAL], slave::HeatCapacity1.T0[REAL], slave::Switch.Ground2.p.u[REAL], slave::Switch.input[REAL], slave::OnOffController.input[REAL], slave::OnOffController.output[REAL], slave::Switch.R1.p_low.u[REAL], slave::OnOffController.reference[REAL], slave::OnOffController.bandwidth[REAL], slave::Switch.Resistance12.Roff[REAL], slave::Switch.Node1.p1.i[REAL], slave::Ramp.output[REAL], slave::Switch.Node2.p3.i[REAL], slave::ZeroJunction.p1.dQ[REAL], slave::Ramp.start_time[REAL], slave::Splitter2.output1[REAL], slave::Switch.Node2.p2.i[REAL], slave::Ramp.offset[REAL], slave::Switch.Node2.p1.u[REAL], slave::Splitter2.output2[REAL], slave::Splitter1.input[REAL], slave::Splitter1.output1[REAL], slave::Splitter1.output2[REAL], slave::Switch.R1.p_high.i[REAL], slave::ThermalConductor.p_high.T[REAL], slave::Splitter2.input[REAL], slave::Switch.R1.R[REAL], slave::Switch.Ground2.p1.i[REAL], slave::Switch.Node1.p1.u[REAL], slave::Switch.Node1.p3.u[REAL], slave::Switch.Node1.p2.i[REAL], slave::Switch.Node2.p2.u[REAL], slave::Switch.Node2.p3.u[REAL], slave::Switch.Node2.p1.i[REAL], slave::Switch.R1.p.i[REAL], slave::Switch.R1.p_high.u[REAL], slave::Switch.R1.p_low.i[REAL], slave::Switch.R2.p.u[REAL], slave::Switch.R2.p.i[REAL], slave::Switch.R2.p_high.u[REAL], slave::Switch.R2.p_high.i[REAL], slave::Switch.R2.p_low.u[REAL], slave::Switch.R2.p_low.i[REAL], slave::Switch.R2.R[REAL], slave::Switch.Resistance12.p.u[REAL], slave::Switch.Resistance12.p.i[REAL], slave::Switch.Resistance12.p_high.u[REAL], slave::Switch.Resistance12.p_high.i[REAL], slave::Switch.Resistance12.p_low.u[REAL], slave::Switch.Resistance12.p_low.i[REAL], slave::Switch.Resistance12.input[REAL], slave::Switch.Resistance12.Ron[REAL], slave::Switch.Resistance12.R[REAL], slave::Thermistor.R[REAL], slave::Switch.p2.u[REAL], slave::Switch.p2.i[REAL], slave::Switch.p1.u[REAL], slave::Switch.p1.i[REAL], slave::TemperatureSource.p.T[REAL], slave::TemperatureSource.p.dQ[REAL], slave::Thermistor.p_th.dQ[REAL], slave::TemperatureSource.T[REAL], slave::ThermalConductor.p.T[REAL], slave::ThermalConductor.p.dQ[REAL], slave::ThermalConductor.p_high.dQ[REAL], slave::ThermalConductor.p_low.T[REAL], slave::ThermalConductor.G[REAL], slave::Thermistor.p_el.u[REAL], slave::Thermistor.p_el.i[REAL], slave::Thermistor.p_el_high.u[REAL], slave::Thermistor.p_el_high.i[REAL], slave::Thermistor.p_el_low.u[REAL], slave::Thermistor.p_el_low.i[REAL], slave::Thermistor.p_th.T[REAL], slave::Thermistor.R_ref[REAL], slave::Thermistor.T_ref[REAL], slave::VoltageSource.p.u[REAL], slave::VoltageSource.p.i[REAL], slave::VoltageSource.p_high.u[REAL], slave::VoltageSource.p_high.i[REAL], slave::VoltageSource.p_low.u[REAL], slave::VoltageSource.p_low.i[REAL], slave::VoltageSource.U[REAL], slave::ZeroJunction.effort[REAL], slave::ZeroJunction.p1.T[REAL], slave::Temperature_Reference[REAL], slave::Temperature_Room[REAL], slave::HeatCapacity1.p.dQ[REAL], slave::HeatCapacity1.p.dQ_int[REAL], slave::HeatCapacity1.p.dQ_int_initial[REAL], slave::Switch.Node1.p3.i[REAL], slave::OnOffController.currentState[BOOL], slave::OnOffController.newState[BOOL]
2.16, 0.000000, 297.880299, 0.000000, 0.000000, 0.000000, 16.000000, 0.000002, 0.000100, 0.000002, 0.000102, 29.788030, 0.001019, 297.880299, 0.500000, 0.000000, -0.000002, 0.004000, 297.880299, 4.166670, -0.473030, 297.880299, 0.000000, -0.473030, 10.000000, 0.000000, 0.000000, 0.100000, 0.000000, 298.000000, 0.000000, 0.000000, 297.880299, 0.000000, 0.000000, 298.150000, 2.000000, 100000.000000, 0.000100, 298.150000, 0.000102, 0.000000, 8.000000, 297.880299, 0.000100, 298.150000, 10.000000, 297.880299, 298.150000, 298.150000, 298.150000, 0.000002, 293.150000, 297.880299, 5000000.000000, 0.000000, 0.001019, 0.001019, 0.000000, 10.000000, 10.000000, 0.000002, 0.000002, 10.000000, 0.000002, 0.001019, 0.000000, 0.001019, 0.000000, 0.000000, 0.000000, 5000000.000000, 9.998981, 0.000100, 10.000000, 0.000100, 0.001019, 0.000100, 0.000000, 0.000010, 100000.000000, 10.189212, 0.001019, 0.000100, 10.000000, 0.000102, 293.150000, -0.473030, 0.000000, 293.150000, -4.730299, -0.473030, -0.473030, 297.880299, 0.100000, 0.001019, 0.000100, 0.001019, 0.000100, 0.000000, 0.000100, 297.880299, 10.000000, 293.150000, 10.000000, 0.000102, 10.000000, 0.000102, 0.000000, 0.000102, 10.000000, 297.880299, 297.880299, 25.000000, 24.730299, -0.473030, -0.011970, 0.000000, 0.000100, 0, 0
2.18, 0.000000, 297.786633, 0.000000, 0.000000, 0.000000, 16.000000, 0.000002, 0.000100, 0.000002, 0.000102, 29.778663, 0.001018, 297.786633, 0.500000, 0.000000, -0.000002, 0.004000, 297.786633, 4.166670, -0.463663, 297.786633, 0.000000, -0.463663, 10.000000, 0.000000, 0.000000, 0.100000, 0.000000, 298.000000, 0.000000, 0.000000, 297.786633, 0.000000, 0.000000, 298.150000, 2.000000, 100000.000000, 0.000100, 298.150000, 0.000102, 0.000000, 8.000000, 297.786633, 0.000100, 298.150000, 10.000000, 297.786633, 298.150000, 298.150000, 298.150000, 0.000002, 293.150000, 297.786633, 5000000.000000, 0.000000, 0.001018, 0.001018, 0.000000, 10.000000, 10.000000, 0.000002, 0.000002, 10.000000, 0.000002, 0.001018, 0.000000, 0.001018, 0.000000, 0.000000, 0.000000, 5000000.000000, 9.998982, 0.000100, 10.000000, 0.000100, 0.001018, 0.000100, 0.000000, 0.000010, 100000.000000, 10.185465, 0.001018, 0.000100, 10.000000, 0.000102, 293.150000, -0.463663, 0.000000, 293.150000, -4.636633, -0.463663, -0.463663, 297.786633, 0.100000, 0.001018, 0.000100, 0.001018, 0.000100, 0.000000, 0.000100, 297.786633, 10.000000, 293.150000, 10.000000, 0.000102, 10.000000, 0.000102, 0.000000, 0.000102, 10.000000, 297.786633, 297.786633, 25.000000, 24.636633, -0.463663, -0.021337, 0.000000, 0.000100, 0, 0
2.2, 0.000000, 297.694822, 0.000000, 0.000000, 0.000000, 16.000000, 0.000002, 0.000100, 0.000002, 0.000102, 29.769482, 0.001018, 297.694822, 0.500000, 0.000000, -0.000002, 0.004000, 297.694822, 4.166670, -0.454482, 297.694822, 0.000000, -0.454482, 10.000000, 0.000000, 0.000000, 0.100000, 0.000000, 298.000000, 0.000000, 0.000000, 297.694822, 0.000000, 0.000000, 298.150000, 2.000000, 100000.000000, 0.000100, 298.150000, 0.000102, 0.000000, 8.000000, 297.694822, 0.000100, 298.150000, 10.000000, 297.694822, 298.150000, 298.150000, 298.150000, 0.000002, 293.150000, 297.694822, 5000000.000000, 0.000000, 0.001018, 0.001018, 0.000000, 10.000000, 10.000000, 0.000002, 0.000002, 10.000000, 0.000002, 0.001018, 0.000000, 0.001018, 0.000000, 0.000000, 0.000000, 5000000.000000, 9.998982, 0.000100, 10.000000, 0.000100, 0.001018, 0.000100, 0.000000, 0.000010, 100000.000000, 10.181793, 0.001018, 0.000100, 10.000000, 0.000102, 293.150000, -0.454482, 0.000000, 293.150000, -4.544822, -0.454482, -0.454482, 297.694822, 0.100000, 0.001018, 0.000100, 0.001018, 0.000100, 0.000000, 0.000100, 297.694822, 10.000000, 293.150000, 10.000000, 0.000102, 10.000000, 0.000102, 0.000000, 0.000102, 10.000000, 297.694822, 297.694822, 25.000000, 24.544822, -0.454482, -0.030518, 0.000000, 0.000100, 0, 0
2.22, 0.000000, 297.604828, 0.000000, 0.000000, 0.000000, 16.000000, 0.000002, 0.000100, 0.000002, 0.000102, 29.760483, 0.001018, 297.604828, 0.500000, 0.000000, -0.000002, 0.004000, 297.604828, 4.166670, -0.445483, 297.604828, 0.000000, -0.445483, 10.000000, 0.000000, 0.000000, 0.100000, 0.000000, 298.000000, 0.000000, 0.000000, 297.604828, 0.000000, 0.000000, 298.150000, 2.000000, 100000.000000, 0.000100, 298.150000, 0.000102, 0.000000, 8.000000, 297.604828, 0.000100, 298.150000, 10.000000, 297.604828, 298.150000, 298.150000, 298.150000, 0.000002, 293.150000, 297.604828, 5000000.000000, 0.000000, 0.001018, 0.001018, 0.000000, 10.000000, 10.000000, 0.000002, 0.000002, 10.000000, 0.000002, 0.001018, 0.000000, 0.001018, 0.000000, 0.000000, 0.000000, 5000000.000000, 9.998982, 0.000100, 10.000000, 0.000100, 0.001018, 0.000100, 0.000000, 0.000010, 100000.000000, 10.178193, 0.001018, 0.000100, 10.000000, 0.000102, 293.150000, -0.445483, 0.000000, 293.150000, -4.454828, -0.445483, -0.445483, 297.604828, 0.100000, 0.001018, 0.000100, 0.001018, 0.000100, 0.000000, 0.000100, 297.604828, 10.000000, 293.150000, 10.000000, 0.000102, 10.000000, 0.000102, 0.000000, 0.000102, 10.000000, 297.604828, 297.604828, 25.000000, 24.454828, -0.445483, -0.039517, 0.000000, 0.000100, 0, 0
2.24, 0.000000, 297.516617, 0.000000, 0.000000, 0.000000, 16.000000, 0.000002, 0.000100, 0.000002, 0.000102, 29.751662, 0.001017, 297.516617, 0.500000, 0.000000, -0.000002, 0.004000, 297.516617, 4.166670, -0.436662, 297.516617, 0.000000, -0.436662, 10.000000, 0.000000, 0.000000, 0.100000, 0.000000, 298.000000, 0.000000, 0.000000, 297.516617, 0.000000, 0.000000, 298.150000, 2.000000, 100000.000000, 0.000100, 298.150000, 0.000102, 0.000000, 8.000000, 297.516617, 0.000100, 298.150000, 10.000000, 297.516617, 298.150000, 298.150000, 298.150000, 0.000002, 293.150000, 297.516617, 5000000.000000, 0.000000, 0.001017, 0.001017, 0.000000, 10.000000, 10.000000, 0.000002, 0.000002, 10.000000, 0.000002, 0.001017, 0.000000, 0.001017, 0.000000, 0.000000, 0.000000, 5000000.000000, 9.998983, 0.000100, 10.000000, 0.000100, 0.001017, 0.000100, 0.000000, 0.000010, 100000.000000, 10.174665, 0.001017, 0.000100, 10.000000, 0.000102, 293.150000, -0.436662, 0.000000, 293.150000, -4.366617, -0.436662, -0.436662, 297.516617, 0.100000, 0.001017, 0.000100, 0.001017, 0.000100, 0.000000, 0.000100, 297.516617, 10.000000, 293.150000, 10.000000, 0.000102, 10.000000, 0.000102, 0.000000, 0.000102, 10.000000, 297.516617, 297.516617, 25.000000, 24.366617, -0.436662, -0.048338, 0.000000, 0.000100, 0, 0
2.26, 0.000000, 297.430152, 0.000000, 0.000000, 0.000000, 16.000000, 0.000002, 0.000100, 0.000002, 0.000102, 29.743015, 0.001017, 297.430152, 0.500000, 0.000000, -0.000002, 0.004000, 297.430152, 4.166670, -0.428015, 297.430152, 0.000000, -0.428015, 10.000000, 0.000000, 0.000000, 0.100000, 0.000000, 298.000000, 0.000000, 0.000000, 297.430152, 0.000000, 0.000000, 298.150000, 2.000000, 100000.000000, 0.000100, 298.150000, 0.000102, 0.000000, 8.000000, 297.430152, 0.000100, 298.150000, 10.000000, 297.430152, 298.150000, 298.150000, 298.150000, 0.000002, 293.150000, 297.430152, 5000000.000000, 0.000000, 0.001017, 0.001017, 0.000000, 10.000000, 10.000000, 0.000002, 0.000002, 10.000000, 0.000002, 0.001017, 0.000000, 0.001017, 0.000000, 0.000000, 0.000000, 5000000.000000, 9.998983, 0.000100, 10.000000, 0.000100, 0.001017, 0.000100, 0.000000, 0.000010, 100000.000000, 10.171206, 0.001017, 0.000100, 10.000000, 0.000102, 293.150000, -0.428015, 0.000000, 293.150000, -4.280152, -0.428015, -0.428015, 297.430152, 0.100000, 0.001017, 0.000100, 0.001017, 0.000100, 0.000000, 0.000100, 297.430152, 10.000000, 293.150000, 10.000000, 0.000102, 10.000000, 0.000102, 0.000000, 0.000102, 10.000000, 297.430152, 297.430152, 25.000000, 24.280152, -0.428015, -0.056985, 0.000000, 0.000100, 0, 0
2.28, 0.000000, 297.345399, 0.000000, 0.000000, 0.000000, 16.000000, 0.000002, 0.000100, 0.000002, 0.000102, 29.734540, 0.001017, 297.345399, 0.500000, 0.000000, -0.000002, 0.004000, 297.345399, 4.166670, -0.419540, 297.345399, 0.000000, -0.419540, 10.000000, 0.000000, 0.000000, 0.100000, 0.000000, 298.000000, 0.000000, 0.000000, 297.345399, 0.000000, 0.000000, 298.150000, 2.000000, 100000.000000, 0.000100, 298.150000, 0.000102, 0.000000, 8.000000, 297.345399, 0.000100, 298.150000, 10.000000, 297.345399, 298.150000, 298.150000, 298.150000, 0.000002, 293.150000, 297.345399, 5000000.000000, 0.000000, 0.001017, 0.001017, 0.000000, 10.000000, 10.000000, 0.000002, 0.000002, 10.000000, 0.000002, 0.001017, 0.000000, 0.001017, 0.000000, 0.000000, 0.000000, 5000000.000000, 9.998983, 0.000100, 10.000000, 0.000100, 0.001017, 0.000100, 0.000000, 0.000010, 100000.000000, 10.167816, 0.001017, 0.000100, 10.000000, 0.000102, 293.150000, -0.419540, 0.000000, 293.150000, -4.195399, -0.419540, -0.419540, 297.345399, 0.100000, 0.001017, 0.000100, 0.001017, 0.000100, 0.000000, 0.000100, 297.345399, 10.000000, 293.150000, 10.000000, 0.000102, 10.000000, 0.000102, 0.000000, 0.000102, 10.000000, 297.345399, 297.345399, 25.000000, 24.195399, -0.419540, -0.065460, 0.000000, 0.000100, 0, 0
2.3, 0.000000, 297.262325, 0.000000, 0.000000, 0.000000, 16.000000, 0.000002, 0.000100, 0.000002, 0.000102, 29.726232, 0.001016, 297.262325, 0.500000, 0.000000, -0.000002, 0.004000, 297.262325, 4.166670, -0.411232, 297.262325, 0.000000, -0.411232, 10.000000, 0.000000, 0.000000, 0.100000, 0.000000, 298.000000, 0.000000, 0.000000, 297.262325, 0.000000, 0.000000, 298.150000, 2.000000, 100000.000000, 0.000100, 298.150000, 0.000102, 0.000000, 8.000000, 297.262325, 0.000100, 298.150000, 10.000000, 297.262325, 298.150000, 298.150000, 298.150000, 0.000002, 293.150000, 297.262325, 5000000.000000, 0.000000, 0.001016, 0.001016, 0.000000, 10.000000, 10.000000, 0.000002, 0.000002, 10.000000, 0.000002, 0.001016, 0.000000, 0.001016, 0.000000, 0.000000, 0.000000, 5000000.000000, 9.998984, 0.000100, 10.000000, 0.000100, 0.001016, 0.000100, 0.000000, 0.000010, 100000.000000, 10.164493, 0.001016, 0.000100, 10.000000, 0.000102, 293.150000, -0.411232, 0.000000, 293.150000, -4.112325, -0.411232, -0.411232, 297.262325, 0.100000, 0.001016, 0.000100, 0.001016, 0.000100, 0.000000, 0.000100, 297.262325, 10.000000, 293.150000, 10.000000, 0.000102, 10.000000, 0.000102, 0.000000, 0.000102, 10.000000, 297.262325, 297.262325, 25.000000, 24.112325, -0.411232, -0.073768, 0.000000, 0.000100, 0, 0
2.32, 0.000000, 297.180895, 0.000000, 0.000000, 0.000000, 16.000000, 0.000002, 0.000100, 0.000002, 0.000102, 29.718090, 0.001016, 297.180895, 0.500000, 0.000000, -0.000002, 0.004000, 297.180895, 4.166670, -0.403090, 297.180895, 0.000000, -0.403090, 10.000000, 0.000000, 0.000000, 0.100000, 0.000000, 298.000000, 0.000000, 0.000000, 297.180895, 0.000000, 0.000000, 298.150000, 2.000000, 100000.000000, 0.000100, 298.150000, 0.000102, 0.000000, 8.000000, 297.180895, 0.000100, 298.150000, 10.000000, 297.180895, 298.150000, 298.150000, 298.150000, 0.000002, 293.150000, 297.180895, 5000000.000000, 0.000000, 0.001016, 0.001016, 0.000000, 10.000000, 10.000000, 0.000002, 0.000002, 10.000000, 0.000002, 0.001016, 0.000000, 0.001016, 0.000000, 0.000000, 0.000000, 5000000.000000, 9.998984, 0.000100, 10.000000, 0.000100, 0.001016, 0.000100, 0.000000, 0.000010, 100000.000000, 10.161236, 0.001016, 0.000100, 10.000000, 0.000102, 293.150000, -0.403090, 0.000000, 293.150000, -4.030895, -0.403090, -0.403090, 297.180895, 0.100000, 0.001016, 0.000100, 0.001016, 0.000100, 0.000000, 0.000100, 297.180895, 10.000000, 293.150000, 10.000000, 0.000102, 10.000000, 0.000102, 0.000000, 0.000102, 10.000000, 297.180895, 297.180895, 25.000000, 24.030895, -0.403089, -0.081910, 0.000000, 0.000100, 0, 0
2.34, 0.000000, 298.301558, 0.000000, 0.000000, 0.000000, 16.000000, 0.000002, 0.979809, 0.000002, 0.979813, 29.830156, 9.999990, 298.301558, 0.500000, 0.000000, -0.000004, 0.004000, 298.301558, 4.166670, -0.515156, 298.301558, 0.000002, -0.515156, 10.000000, 0.000000, 9.798079, 0.100000, 0.000000, 298.000000, 0.000000, 1.000000, 298.301558, 1.000000, 0.000000, 298.150000, 2.000000, 100000.000000, 0.979809, 298.150000, 0.979813, 0.000000, 8.000000, 298.301558, 0.979811, 298.150000, 10.000000, 298.301558, 298.150000, 298.150000, 298.150000, 0.000002, 293.150000, 298.301558, 5000000.000000, 0.000002, 9.999990, 9.999990, 0.000002, 10.000000, 10.000000, 0.000002, 0.000002, 10.000000, 0.000002, 9.999990, 0.000002, 9.999990, 0.000002, 0.000000, 0.000002, 5000000.000000, 0.000010, 0.979811, 10.000000, 0.979811, 9.999990, 0.979811, 1.000000, 0.000010, 0.000010, 10.206062, 9.999990, 0.979809, 10.000000, 0.979813, 293.150000, -0.515156, 9.798079, 293.150000, -5.151558, -0.515156, -0.515156, 298.301558, 0.100000, 9.999990, 0.979809, 9.999990, 0.979809, 0.000000, 0.979809, 298.301558, 10.000000, 293.150000, 10.000000, 0.979813, 10.000000, 0.979813, 0.000000, 0.979813, 10.000000, 298.301558, 298.301558, 25.000000, 25.151558, 9.282923, 0.030156, 0.000000, 0.979811, 1, 1
2.36, 0.000000, 299.085723, 0.000000, 0.000000, 0.000000, 16.000000, 0.000002, 0.000100, 0.000002, 0.000102, 29.908572, 0.001024, 299.085723, 0.500000, 0.000000, -0.000002, 0.004000, 299.085723, 4.166670, -0.593572, 299.085723, 0.000000, -0.593572, 10.000000, 0.000000, 0.000000, 0.100000, 0.000000, 298.000000, 0.000000, 0.000000, 299.085723, 0.000000, 0.000000, 298.150000, 2.000000, 100000.000000, 0.000100, 298.150000, 0.000102, 0.000000, 8.000000, 299.085723, 0.000100, 298.150000, 10.000000, 299.085723, 298.150000, 298.150000, 298.150000, 0.000002, 293.150000, 299.085723, 5000000.000000, 0.000000, 0.001024, 0.001024, 0.000000, 10.000000, 10.000000, 0.000002, 0.000002, 10.000000, 0.000002, 0.001024, 0.000000, 0.001024, 0.000000, 0.000000, 0.000000, 5000000.000000, 9.998976, 0.000100, 10.000000, 0.000100, 0.001024, 0.000100, 0.000000, 0.000010, 100000.000000, 10.237429, 0.001024, 0.000100, 10.000000, 0.000102, 293.150000, -0.593572, 0.000000, 293.150000, -5.935723, -0.593572, -0.593572, 299.085723, 0.100000, 0.001024, 0.000100, 0.001024, 0.000100, 0.000000, 0.000100, 299.085723, 10.000000, 293.150000, 10.000000, 0.000102, 10.000000, 0.000102, 0.000000, 0.000102, 10.000000, 299.085723, 299.085723, 25.000000, 25.935723, -0.593572, 0.108572, 0.000000, 0.000100, 0, 0
2.38, 0.000000, 298.968188, 0.000000, 0.000000, 0.000000, 16.000000, 0.000002, 0.000100, 0.000002, 0.000102, 29.896819, 0.001023, 298.968188, 0.500000, 0.000000, -0.000002, 0.004000, 298.968188, 4.166670, -0.581819, 298.968188, 0.000000, -0.581819, 10.000000, 0.000000, 0.000000, 0.100000, 0.000000, 298.000000, 0.000000, 0.000000, 298.968188, 0.000000, 0.000000, 298.150000, 2.000000, 100000.000000, 0.000100, 298.150000, 0.000102, 0.000000, 8.000000, 298.968188, 0.000100, 298.150000, 10.000000, 298.968188, 298.150000, 298.150000, 298.150000, 0.000002, 293.150000, 298.968188, 5000000.000000, 0.000000, 0.001023, 0.001023, 0.000000, 10.000000, 10.000000, 0.000002, 0.000002, 10.000000, 0.000002, 0.001023, 0.000000, 0.001023, 0.000000, 0.000000, 0.000000, 5000000.000000, 9.998977, 0.000100, 10.000000, 0.000100, 0.001023, 0.000100, 0.000000, 0.000010, 100000.000000, 10.232728, 0.001023, 0.000100, 10.000000, 0.000102, 293.150000, -0.581819, 0.000000, 293.150000, -5.818188, -0.581819, -0.581819, 298.968188, 0.100000, 0.001023, 0.000100, 0.001023, 0.000100, 0.000000, 0.000100, 298.968188, 10.000000, 293.150000, 10.000000, 0.000102, 10.000000, 0.000102, 0.000000, 0.000102, 10.000000, 298.968188, 298.968188, 25.000000, 25.818188, -0.581819, 0.096819, 0.000000, 0.000100, 0, 0
2.4, 0.000000, 298.852980, 0.000000, 0.000000, 0.000000, 16.000000, 0.000002, 0.000100, 0.000002, 0.000102, 29.885298, 0.001023, 298.852980, 0.500000, 0.000000, -0.000002, 0.004000, 298.852980, 4.166670, -0.570298, 298.852980, 0.000000, -0.570298, 10.000000, 0.000000, 0.000000, 0.100000, 0.000000, 298.000000, 0.000000, 0.000000, 298.852980, 0.000000, 0.000000, 298.150000, 2.000000, 100000.000000, 0.000100, 298.150000, 0.000102, 0.000000, 8.000000, 298.852980, 0.000100, 298.150000, 10.000000, 298.852980, 298.150000, 298.150000, 298.150000, 0.000002, 293.150000, 298.852980, 5000000.000000, 0.000000, 0.001023, 0.001023, 0.000000, 10.000000, 10.000000, 0.000002, 0.000002, 10.000000, 0.000002, 0.001023, 0.000000, 0.001023, 0.000000, 0.000000, 0.000000, 5000000.000000, 9.998977, 0.000100, 10.000000, 0.000100, 0.001023, 0.000100, 0.000000, 0.000010, 100000.000000, 10.228119, 0.001023, 0.000100, 10.000000, 0.000102, 293.150000, -0.570298, 0.000000, 293.150000, -5.702980, -0.570298, -0.570298, 298.852980, 0.100000, 0.001023, 0.000100, 0.001023, 0.000100, 0.000000, 0.000100, 298.852980, 10.000000, 293.150000, 10.000000, 0.000102, 10.000000, 0.000102, 0.000000, 0.000102, 10.000000, 298.852980, 298.852980, 25.000000, 25.702980, -0.570298, 0.085298, 0.000000, 0.000100, 0, 0
2.42, 0.000000, 298.740054, 0.000000, 0.000000, 0.000000, 16.000000, 0.000002, 0.000100, 0.000002, 0.000102, 29.874005, 0.001022, 298.740054, 0.500000, 0.000000, -0.000002, 0.004000, 298.740054, 4.166670, -0.559005, 298.740054, 0.000000, -0.559005, 10.000000, 0.000000, 0.000000, 0.100000, 0.000000, 298.000000, 0.000000, 0.000000, 298.740054, 0.000000, 0.000000, 298.150000, 2.000000, 100000.000000, 0.000100, 298.150000, 0.000102, 0.000000, 8.000000, 298.740054, 0.000100, 298.150000, 10.000000, 298.740054, 298.150000, 298.150000, 298.150000, 0.000002, 293.150000, 298.740054, 5000000.000000, 0.000000, 0.001022, 0.001022, 0.000000, 10.000000, 10.000000, 0.000002, 0.000002, 10.000000, 0.000002, 0.001022, 0.000000, 0.001022, 0.000000, 0.000000, 0.000000, 5000000.000000, 9.998978, 0.000100, 10.000000, 0.000100, 0.001022, 0.000100, 0.000000, 0.000010, 100000.000000, 10.223602, 0.001022, 0.000100, 10.000000, 0.000102, 293.150000, -0.559005, 0.000000, 293.150000, -5.590054, -0.559005, -0.559005, 298.740054, 0.100000, 0.001022, 0.000100, 0.001022, 0.000100, 0.000000, 0.000100, 298.740054, 10.000000, 293.150000, 10.000000, 0.000102, 10.000000, 0.000102, 0.000000, 0.000102, 10.000000, 298.740054, 298.740054, 25.000000, 25.590054, -0.559005, 0.074005, 0.000000, 0.000100, 0, 0
2.44, 0.000000, 298.629363, 0.000000, 0.000000, 0.000000, 16.000000, 0.000002, 0.000100, 0.000002, 0.000102, 29.862936, 0.001022, 298.629363, 0.500000, 0.000000, -0.000002, 0.004000, 298.629363, 4.166670, -0.547936, 298.629363, 0.000000, -0.547936, 10.000000, 0.000000, 0.000000, 0.100000, 0.000000, 298.000000, 0.000000, 0.000000, 298.629363, 0.000000, 0.000000, 298.150000, 2.000000, 100000.000000, 0.000100, 298.150000, 0.000102, 0.000000, 8.000000, 298.629363, 0.000100, 298.150000, 10.000000, 298.629363, 298.150000, 298.150000, 298.150000, 0.000002, 293.150000, 298.629363, 5000000.000000, 0.000000, 0.001022, 0.001022, 0.000000, 10.000000, 10.000000, 0.000002, 0.000002, 10.000000, 0.000002, 0.001022, 0.000000, 0.001022, 0.000000, 0.000000, 0.000000, 5000000.000000, 9.998978, 0.000100, 10.000000, 0.000100, 0.001022, 0.000100, 0.000000, 0.000010, 100000.000000, 10.219175, 0.001022, 0.000100, 10.000000, 0.000102, 293.150000, -0.547936, 0.000000, 293.150000, -5.479363, -0.547936, -0.547936, 298.629363, 0.100000, 0.001022, 0.000100, 0.001022, 0.000100, 0.000000, 0.000100, 298.629363, 10.000000, 293.150000, 10.000000, 0.000102, 10.000000, 0.000102, 0.000000, 0.000102, 10.000000, 298.629363, 298.629363, 25.000000, 25.479363, -0.547936, 0.062936, 0.000000, 0.000100, 0, 0
2.46, 0.000000, 298.520865, 0.000000, 0.000000, 0.000000, 16.000000, 0.000002, 0.000100, 0.000002, 0.000102, 29.852086, 0.001021, 298.520865, 0.500000, 0.000000, -0.000002, 0.004000, 298.520865, 4.166670, -0.537086, 298.520865, 0.000000, -0.537086, 10.000000, 0.000000, 0.000000, 0.100000, 0.000000, 298.000000, 0.000000, 0.000000, 298.520865, 0.000000, 0.000000, 298.150000, 2.000000, 100000.000000, 0.000100, 298.150000, 0.000102, 0.000000, 8.000000, 298.520865, 0.000100, 298.150000, 10.000000, 298.520865, 298.150000, 298.150000, 298.150000, 0.000002, 293.150000, 298.520865, 5000000.000000, 0.000000, 0.001021, 0.001021, 0.000000, 10.000000, 10.000000, 0.000002, 0.000002, 10.000000, 0.000002, 0.001021, 0.000000, 0.001021, 0.000000, 0.000000, 0.000000, 5000000.000000, 9.998979, 0.000100, 10.000000, 0.000100, 0.001021, 0.000100, 0.000000, 0.000010, 100000.000000, 10.214835, 0.001021, 0.000100, 10.000000, 0.000102, 293.150000, -0.537086, 0.000000, 293.150000, -5.370865, -0.537086, -0.537086, 298.520865, 0.100000, 0.001021, 0.000100, 0.001021, 0.000100, 0.000000, 0.000100, 298.520865, 10.000000, 293.150000, 10.000000, 0.000102, 10.000000, 0.000102, 0.000000, 0.000102, 10.000000, 298.520865, 298.520865, 25.000000, 25.370865, -0.537086, 0.052086, 0.000000, 0.000100, 0, 0
