2.47, 2.470000, 0.004297, -0.053820, -0.053820, -9.810000, -9.810000, 0.700000, 0.100000
2.48, 2.480000, 0.003317, -0.151920, -0.151920, -9.810000, -9.810000, 0.700000, 0.100000
2.49, 2.490000, 0.001356, -0.250020, -0.250020, -9.810000, -9.810000, 0.700000, 0.100000
2.5, 2.500000, 0.000806, 0.176976, 0.176976, -9.810000, -9.810000, 0.700000, 0.100000
2.51, 2.510000, 0.002134, 0.078876, 0.078876, -9.810000, -9.810000, 0.700000, 0.100000
2.52, 2.520000, 0.002482, -0.019224, -0.019224, -9.810000, -9.810000, 0.700000, 0.100000
2.53, 2.530000, 0.001848, -0.117324, -0.117324, -9.810000, -9.810000, 0.700000, 0.100000
2.54, 2.540000, 0.000233, -0.215424, -0.215424, -9.810000, -9.810000, 0.700000, 0.100000
2.55, 2.550000, 0.001042, 0.086051, 0.086051, -9.810000, -9.810000, 0.700000, 0.100000
2.56, 2.560000, 0.001461, -0.012049, -0.012049, -9.810000, -9.810000, 0.700000, 0.100000
2.57, 2.570000, 0.000899, -0.110149, -0.110149, -9.810000, -9.810000, 0.700000, 0.100000
2.58, 2.580000, 0.000346, 0.095743, 0.095743, -9.810000, -9.810000, 0.700000, 0.100000
2.59, 2.590000, 0.000862, -0.002357, -0.002357, -9.810000, -9.810000, 0.700000, 0.100000
2.6, 2.600000, 0.000397, -0.100457, -0.100457, -9.810000, -9.810000, 0.700000, 0.100000
2.61, 2.610000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.700000, 0.100000
2.62, 2.620000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.700000, 0.100000
2.63, 2.630000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.700000, 0.100000
2.64, 2.640000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.700000, 0.100000
2.65, 2.650000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.700000, 0.100000
2.66, 2.660000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.700000, 0.100000
2.67, 2.670000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.700000, 0.100000
2.68, 2.680000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.700000, 0.100000
2.69, 2.690000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.700000, 0.100000
