time, model::Ground.p1.u[REAL], model::Ground.p2.u[REAL], model::Ground.p1.i[REAL], model::Ground.p2.i[REAL], model::Ground.p.u[REAL], model::Ground.p.i[REAL], model::HeatCapacity1.p1.T[REAL], model::HeatCapacity1.p2.T[REAL], model::HeatCapacity1.p3.T[REAL], model::HeatCapacity1.p1.dQ[REAL], model::HeatCapacity1.p2.dQ[REAL], model::HeatCapacity1.p3.dQ[REAL], model::HeatCapacity1.p.T[REAL], model::HeatCapacity1.C[REAL], model::HeatCapacity1.T0[REAL], model::HeatCapacity1.E[REAL], model::OnOffController.input[REAL], model::OnOffController.output[REAL], model::OnOffController.reference[REAL], model::OnOffController.bandwidth[REAL], model::Ramp.output[REAL], model::Ramp.slope[REAL], model::Ramp.start_time[REAL], model::Ramp.stop_time[REAL], model::Ramp.offset[REAL], model::Splitter1.input[REAL], model::Splitter1.output1[REAL], model::Splitter1.output2[REAL], model::Splitter2.input[REAL], model::Splitter2.output1[REAL], model::Splitter2.output2[REAL], model::Switch.Ground1.p1.u[REAL], model::Switch.Ground1.p1.i[REAL], model::Switch.Ground1.p.u[REAL], model::Switch.Ground1.p.i[REAL], model::Switch.Ground2.p1.u[REAL], model::Switch.Ground2.p1.i[REAL], model::Switch.Ground2.p.u[REAL], model::Switch.Ground2.p.i[REAL], model::Switch.Node1.p1.u[REAL], model::Switch.Node1.p2.u[REAL], model::Switch.Node1.p3.u[REAL], model::Switch.Node1.p1.i[REAL], model::Switch.Node1.p2.i[REAL], model::Switch.Node2.p1.u[REAL], model::Switch.Node2.p2.u[REAL], model::Switch.Node2.p3.u[REAL], model::Switch.Node2.p1.i[REAL], model::Switch.Node2.p2.i[REAL], model::Switch.Node2.p3.i[REAL], model::Switch.R1.p.u[REAL], model::Switch.R1.p.i[REAL], model::Switch.R1.p_high.u[REAL], model::Switch.R1.p_high.i[REAL], model::Switch.R1.p_low.u[REAL], model::Switch.R1.p_low.i[REAL], model::Switch.R1.R[REAL], model::Switch.R2.p.u[REAL], model::Switch.R2.p.i[REAL], model::Switch.R2.p_high.u[REAL], model::Switch.R2.p_high.i[REAL], model::Switch.R2.p_low.u[REAL], model::Switch.R2.p_low.i[REAL], model::Switch.R2.R[REAL], model::Switch.Resistance12.p.u[REAL], model::Switch.Resistance12.p.i[REAL], model::Switch.Resistance12.p_high.u[REAL], model::Switch.Resistance12.p_high.i[REAL], model::Switch.Resistance12.p_low.u[REAL], model::Switch.Resistance12.p_low.i[REAL], model::Switch.Resistance12.input[REAL], model::Switch.Resistance12.Ron[REAL], model::Switch.Resistance12.Roff[REAL], model::Switch.Resistance12.vt[REAL], model::Switch.Resistance12.R[REAL], model::Switch.input[REAL], model::Switch.p2.u[REAL], model::Switch.p2.i[REAL], model::Switch.p1.u[REAL], model::Switch.p1.i[REAL], model::TemperatureSource.p.T[REAL], model::TemperatureSource.p.dQ[REAL], model::TemperatureSource.T[REAL], model::ThermalConductor.p.T[REAL], model::ThermalConductor.p.dQ[REAL], model::ThermalConductor.p_high.T[REAL], model::ThermalConductor.p_high.dQ[REAL], model::ThermalConductor.p_low.T[REAL], model::ThermalConductor.p_low.dQ[REAL], model::ThermalConductor.G[REAL], model::Thermistor.p_el.u[REAL], model::Thermistor.p_el.i[REAL], model::Thermistor.p_el_high.u[REAL], model::Thermistor.p_el_high.i[REAL], model::Thermistor.p_el_low.u[REAL], model::Thermistor.p_el_low.i[REAL], model::Thermistor.p_th.T[REAL], model::Thermistor.p_th.dQ[REAL], model::Thermistor.R_ref[REAL], model::Thermistor.T_ref[REAL], model::Thermistor.alpha[REAL], model::Thermistor.R[REAL], model::VoltageSource.p.u[REAL], model::VoltageSource.p.i[REAL], model::VoltageSource.p_high.u[REAL], model::VoltageSource.p_high.i[REAL], model::VoltageSource.p_low.u[REAL], model::VoltageSource.p_low.i[REAL], model::VoltageSource.U[REAL], model::ZeroJunction.effort[REAL], model::ZeroJunction.p1.T[REAL], model::ZeroJunction.p1.dQ[REAL], model::Temperature_Reference[REAL], model::Temperature_Room[REAL], model::HeatCapacity1.p.dQ[REAL], model::HeatCapacity1.p.dQ_int[REAL], model::HeatCapacity1.p.dQ_int_initial[REAL], model::Switch.Node1.p3.i[REAL]
21.97, 0.000000, 0.000000, 0.000100, 0.000102, 0.000000, -0.000002, 332.106946, 332.106946, 332.106946, -3.895695, 0.000000, 0.000000, 332.106946, 0.100000, 298.000000, 33.210695, 332.106946, 0.000000, 331.483360, 2.000000, 331.483360, 4.166670, 8.000000, 16.000000, 298.150000, 331.483360, 331.483360, 331.483360, 332.106946, 332.106946, 332.106946, 0.000000, 0.000002, 0.000000, 0.000002, 0.000000, 0.000000, 0.000000, 0.000000, 0.001156, 0.001156, 0.001156, 0.000100, 0.000000, 10.000000, 10.000000, 10.000000, 0.000002, 0.000100, 0.000102, 10.000000, 0.000002, 10.000000, 0.000002, 0.000000, 0.000002, 5000000.000000, 0.001156, 0.000000, 0.001156, 0.000000, 0.000000, 0.000000, 5000000.000000, 9.998844, 0.000100, 10.000000, 0.000100, 0.001156, 0.000100, 0.000000, 0.000010, 100000.000000, 0.500000, 100000.000000, 0.000000, 0.001156, 0.000100, 10.000000, 0.000102, 293.150000, -3.895695, 293.150000, -38.956946, -3.895695, 293.150000, -3.895695, 332.106946, -3.895695, 0.100000, 0.001156, 0.000100, 0.001156, 0.000100, 0.000000, 0.000100, 332.106946, 0.000000, 10.000000, 293.150000, 0.004000, 11.558278, 10.000000, 0.000102, 10.000000, 0.000102, 0.000000, 0.000102, 10.000000, 332.106946, 332.106946, 0.000000, 331.483360, 332.106946, -3.895694, 3.410695, 0.000000, 0.000100
21.98, 0.000000, 0.000000, 0.000100, 0.000102, 0.000000, -0.000002, 331.719318, 331.719318, 331.719318, -3.856932, 0.000000, 0.000000, 331.719318, 0.100000, 298.000000, 33.171932, 331.719318, 0.000000, 331.483360, 2.000000, 331.483360, 4.166670, 8.000000, 16.000000, 298.150000, 331.483360, 331.483360, 331.483360, 331.719318, 331.719318, 331.719318, 0.000000, 0.000002, 0.000000, 0.000002, 0.000000, 0.000000, 0.000000, 0.000000, 0.001154, 0.001154, 0.001154, 0.000100, 0.000000, 10.000000, 10.000000, 10.000000, 0.000002, 0.000100, 0.000102, 10.000000, 0.000002, 10.000000, 0.000002, 0.000000, 0.000002, 5000000.000000, 0.001154, 0.000000, 0.001154, 0.000000, 0.000000, 0.000000, 5000000.000000, 9.998846, 0.000100, 10.000000, 0.000100, 0.001154, 0.000100, 0.000000, 0.000010, 100000.000000, 0.500000, 100000.000000, 0.000000, 0.001154, 0.000100, 10.000000, 0.000102, 293.150000, -3.856932, 293.150000, -38.569318, -3.856932, 293.150000, -3.856932, 331.719318, -3.856932, 0.100000, 0.001154, 0.000100, 0.001154, 0.000100, 0.000000, 0.000100, 331.719318, 0.000000, 10.000000, 293.150000, 0.004000, 11.542773, 10.000000, 0.000102, 10.000000, 0.000102, 0.000000, 0.000102, 10.000000, 331.719318, 331.719318, 0.000000, 331.483360, 331.719318, -3.856932, 3.371932, 0.000000, 0.000100
21.99, 0.000000, 0.000000, 0.000100, 0.000102, 0.000000, -0.000002, 331.335547, 331.335547, 331.335547, -3.818555, 0.000000, 0.000000, 331.335547, 0.100000, 298.000000, 33.133555, 331.335547, 0.000000, 331.483360, 2.000000, 331.483360, 4.166670, 8.000000, 16.000000, 298.150000, 331.483360, 331.483360, 331.483360, 331.335547, 331.335547, 331.335547, 0.000000, 0.000002, 0.000000, 0.000002, 0.000000, 0.000000, 0.000000, 0.000000, 0.001153, 0.001153, 0.001153, 0.000100, 0.000000, 10.000000, 10.000000, 10.000000, 0.000002, 0.000100, 0.000102, 10.000000, 0.000002, 10.000000, 0.000002, 0.000000, 0.000002, 5000000.000000, 0.001153, 0.000000, 0.001153, 0.000000, 0.000000, 0.000000, 5000000.000000, 9.998847, 0.000100, 10.000000, 0.000100, 0.001153, 0.000100, 0.000000, 0.000010, 100000.000000, 0.500000, 100000.000000, 0.000000, 0.001153, 0.000100, 10.000000, 0.000102, 293.150000, -3.818555, 293.150000, -38.185547, -3.818555, 293.150000, -3.818555, 331.335547, -3.818555, 0.100000, 0.001153, 0.000100, 0.001153, 0.000100, 0.000000, 0.000100, 331.335547, 0.000000, 10.000000, 293.150000, 0.004000, 11.527422, 10.000000, 0.000102, 10.000000, 0.000102, 0.000000, 0.000102, 10.000000, 331.335547, 331.335547, 0.000000, 331.483360, 331.335547, -3.818555, 3.333555, 0.000000, 0.000100
22, 0.000000, 0.000000, 0.000100, 0.000102, 0.000000, -0.000002, 330.955594, 330.955594, 330.955594, -3.780559, 0.000000, 0.000000, 330.955594, 0.100000, 298.000000, 33.095559, 330.955594, 0.000000, 331.483360, 2.000000, 331.483360, 4.166670, 8.000000, 16.000000, 298.150000, 331.483360, 331.483360, 331.483360, 330.955594, 330.955594, 330.955594, 0.000000, 0.000002, 0.000000, 0.000002, 0.000000, 0.000000, 0.000000, 0.000000, 0.001151, 0.001151, 0.001151, 0.000100, 0.000000, 10.000000, 10.000000, 10.000000, 0.000002, 0.000100, 0.000102, 10.000000, 0.000002, 10.000000, 0.000002, 0.000000, 0.000002, 5000000.000000, 0.001151, 0.000000, 0.001151, 0.000000, 0.000000, 0.000000, 5000000.000000, 9.998849, 0.000100, 10.000000, 0.000100, 0.001151, 0.000100, 0.000000, 0.000010, 100000.000000, 0.500000, 100000.000000, 0.000000, 0.001151, 0.000100, 10.000000, 0.000102, 293.150000, -3.780559, 293.150000, -37.805594, -3.780559, 293.150000, -3.780559, 330.955594, -3.780559, 0.100000, 0.001151, 0.000100, 0.001151, 0.000100, 0.000000, 0.000100, 330.955594, 0.000000, 10.000000, 293.150000, 0.004000, 11.512224, 10.000000, 0.000102, 10.000000, 0.000102, 0.000000, 0.000102, 10.000000, 330.955594, 330.955594, 0.000000, 331.483360, 330.955594, -3.780559, 3.295559, 0.000000, 0.000100
22.01, 0.000000, 0.000000, 0.000100, 0.000102, 0.000000, -0.000002, 330.579422, 330.579422, 330.579422, -3.742942, 0.000000, 0.000000, 330.579422, 0.100000, 298.000000, 33.057942, 330.579422, 0.000000, 331.483360, 2.000000, 331.483360, 4.166670, 8.000000, 16.000000, 298.150000, 331.483360, 331.483360, 331.483360, 330.579422, 330.579422, 330.579422, 0.000000, 0.000002, 0.000000, 0.000002, 0.000000, 0.000000, 0.000000, 0.000000, 0.001150, 0.001150, 0.001150, 0.000100, 0.000000, 10.000000, 10.000000, 10.000000, 0.000002, 0.000100, 0.000102, 10.000000, 0.000002, 10.000000, 0.000002, 0.000000, 0.000002, 5000000.000000, 0.001150, 0.000000, 0.001150, 0.000000, 0.000000, 0.000000, 5000000.000000, 9.998850, 0.000100, 10.000000, 0.000100, 0.001150, 0.000100, 0.000000, 0.000010, 100000.000000, 0.500000, 100000.000000, 0.000000, 0.001150, 0.000100, 10.000000, 0.000102, 293.150000, -3.742942, 293.150000, -37.429422, -3.742942, 293.150000, -3.742942, 330.579422, -3.742942, 0.100000, 0.001150, 0.000100, 0.001150, 0.000100, 0.000000, 0.000100, 330.579422, 0.000000, 10.000000, 293.150000, 0.004000, 11.497177, 10.000000, 0.000102, 10.000000, 0.000102, 0.000000, 0.000102, 10.000000, 330.579422, 330.579422, 0.000000, 331.483360, 330.579422, -3.742942, 3.257942, 0.000000, 0.000100
22.02, 0.000000, 0.000000, 0.868966, 0.868970, 0.000000, -0.000004, 330.848060, 330.848060, 330.848060, -3.769806, 0.000000, 8.689651, 330.848060, 0.100000, 298.000000, 33.084806, 330.848060, 1.000000, 331.483360, 2.000000, 331.483360, 4.166670, 8.000000, 16.000000, 298.150000, 331.483360, 331.483360, 331.483360, 330.848060, 330.848060, 330.848060, 0.000000, 0.000002, 0.000000, 0.000002, 0.000000, 0.000002, 0.000000, 0.000002, 9.999991, 9.999991, 9.999991, 0.868966, 0.000002, 10.000000, 10.000000, 10.000000, 0.000002, 0.868968, 0.868970, 10.000000, 0.000002, 10.000000, 0.000002, 0.000000, 0.000002, 5000000.000000, 9.999991, 0.000002, 9.999991, 0.000002, 0.000000, 0.000002, 5000000.000000, 0.000009, 0.868968, 10.000000, 0.868968, 9.999991, 0.868968, 1.000000, 0.000010, 100000.000000, 0.500000, 0.000010, 1.000000, 9.999991, 0.868966, 10.000000, 0.868970, 293.150000, -3.769806, 293.150000, -37.698060, -3.769806, 293.150000, -3.769806, 330.848060, -3.769806, 0.100000, 9.999991, 0.868966, 9.999991, 0.868966, 0.000000, 0.868966, 330.848060, 8.689651, 10.000000, 293.150000, 0.004000, 11.507922, 10.000000, 0.868970, 10.000000, 0.868970, 0.000000, 0.868970, 10.000000, 330.848060, 330.848060, 0.000000, 331.483360, 330.848060, 4.919845, 3.284806, 0.000000, 0.868968
22.03, 0.000000, 0.000000, 0.867492, 0.867496, 0.000000, -0.000004, 331.336857, 331.336857, 331.336857, -3.818686, 0.000000, 8.674912, 331.336857, 0.100000, 298.000000, 33.133686, 331.336857, 1.000000, 331.483360, 2.000000, 331.483360, 4.166670, 8.000000, 16.000000, 298.150000, 331.483360, 331.483360, 331.483360, 331.336857, 331.336857, 331.336857, 0.000000, 0.000002, 0.000000, 0.000002, 0.000000, 0.000002, 0.000000, 0.000002, 9.999991, 9.999991, 9.999991, 0.867492, 0.000002, 10.000000, 10.000000, 10.000000, 0.000002, 0.867494, 0.867496, 10.000000, 0.000002, 10.000000, 0.000002, 0.000000, 0.000002, 5000000.000000, 9.999991, 0.000002, 9.999991, 0.000002, 0.000000, 0.000002, 5000000.000000, 0.000009, 0.867494, 10.000000, 0.867494, 9.999991, 0.867494, 1.000000, 0.000010, 100000.000000, 0.500000, 0.000010, 1.000000, 9.999991, 0.867492, 10.000000, 0.867496, 293.150000, -3.818686, 293.150000, -38.186857, -3.818686, 293.150000, -3.818686, 331.336857, -3.818686, 0.100000, 9.999991, 0.867492, 9.999991, 0.867492, 0.000000, 0.867492, 331.336857, 8.674912, 10.000000, 293.150000, 0.004000, 11.527474, 10.000000, 0.867496, 10.000000, 0.867496, 0.000000, 0.867496, 10.000000, 331.336857, 331.336857, 0.000000, 331.483360, 331.336857, 4.856226, 3.333686, 0.000000, 0.867494
22.04, 0.000000, 0.000000, 0.866042, 0.866046, 0.000000, -0.000004, 331.819335, 331.819335, 331.819335, -3.866933, 0.000000, 8.660413, 331.819335, 0.100000, 298.000000, 33.181933, 331.819335, 1.000000, 331.483360, 2.000000, 331.483360, 4.166670, 8.000000, 16.000000, 298.150000, 331.483360, 331.483360, 331.483360, 331.819335, 331.819335, 331.819335, 0.000000, 0.000002, 0.000000, 0.000002, 0.000000, 0.000002, 0.000000, 0.000002, 9.999991, 9.999991, 9.999991, 0.866042, 0.000002, 10.000000, 10.000000, 10.000000, 0.000002, 0.866044, 0.866046, 10.000000, 0.000002, 10.000000, 0.000002, 0.000000, 0.000002, 5000000.000000, 9.999991, 0.000002, 9.999991, 0.000002, 0.000000, 0.000002, 5000000.000000, 0.000009, 0.866044, 10.000000, 0.866044, 9.999991, 0.866044, 1.000000, 0.000010, 100000.000000, 0.500000, 0.000010, 1.000000, 9.999991, 0.866042, 10.000000, 0.866046, 293.150000, -3.866933, 293.150000, -38.669335, -3.866933, 293.150000, -3.866933, 331.819335, -3.866933, 0.100000, 9.999991, 0.866042, 9.999991, 0.866042, 0.000000, 0.866042, 331.819335, 8.660413, 10.000000, 293.150000, 0.004000, 11.546773, 10.000000, 0.866046, 10.000000, 0.866046, 0.000000, 0.866046, 10.000000, 331.819335, 331.819335, 0.000000, 331.483360, 331.819335, 4.793480, 3.381933, 0.000000, 0.866044
22.05, 0.000000, 0.000000, 0.864616, 0.864620, 0.000000, -0.000004, 332.295581, 332.295581, 332.295581, -3.914558, 0.000000, 8.646149, 332.295581, 0.100000, 298.000000, 33.229558, 332.295581, 1.000000, 331.483360, 2.000000, 331.483360, 4.166670, 8.000000, 16.000000, 298.150000, 331.483360, 331.483360, 331.483360, 332.295581, 332.295581, 332.295581, 0.000000, 0.000002, 0.000000, 0.000002, 0.000000, 0.000002, 0.000000, 0.000002, 9.999991, 9.999991, 9.999991, 0.864616, 0.000002, 10.000000, 10.000000, 10.000000, 0.000002, 0.864618, 0.864620, 10.000000, 0.000002, 10.000000, 0.000002, 0.000000, 0.000002, 5000000.000000, 9.999991, 0.000002, 9.999991, 0.000002, 0.000000, 0.000002, 5000000.000000, 0.000009, 0.864618, 10.000000, 0.864618, 9.999991, 0.864618, 1.000000, 0.000010, 100000.000000, 0.500000, 0.000010, 1.000000, 9.999991, 0.864616, 10.000000, 0.864620, 293.150000, -3.914558, 293.150000, -39.145581, -3.914558, 293.150000, -3.914558, 332.295581, -3.914558, 0.100000, 9.999991, 0.864616, 9.999991, 0.864616, 0.000000, 0.864616, 332.295581, 8.646149, 10.000000, 293.150000, 0.004000, 11.565823, 10.000000, 0.864620, 10.000000, 0.864620, 0.000000, 0.864620, 10.000000, 332.295581, 332.295581, 0.000000, 331.483360, 332.295581, 4.731591, 3.429558, 0.000000, 0.864618
22.06, 0.000000, 0.000000, 0.000100, 0.000102, 0.000000, -0.000002, 332.249054, 332.249054, 332.249054, -3.909905, 0.000000, 0.000000, 332.249054, 0.100000, 298.000000, 33.224905, 332.249054, 0.000000, 331.483360, 2.000000, 331.483360, 4.166670, 8.000000, 16.000000, 298.150000, 331.483360, 331.483360, 331.483360, 332.249054, 332.249054, 332.249054, 0.000000, 0.000002, 0.000000, 0.000002, 0.000000, 0.000000, 0.000000, 0.000000, 0.001156, 0.001156, 0.001156, 0.000100, 0.000000, 10.000000, 10.000000, 10.000000, 0.000002, 0.000100, 0.000102, 10.000000, 0.000002, 10.000000, 0.000002, 0.000000, 0.000002, 5000000.000000, 0.001156, 0.000000, 0.001156, 0.000000, 0.000000, 0.000000, 5000000.000000, 9.998844, 0.000100, 10.000000, 0.000100, 0.001156, 0.000100, 0.000000, 0.000010, 100000.000000, 0.500000, 100000.000000, 0.000000, 0.001156, 0.000100, 10.000000, 0.000102, 293.150000, -3.909905, 293.150000, -39.099054, -3.909905, 293.150000, -3.909905, 332.249054, -3.909905, 0.100000, 0.001156, 0.000100, 0.001156, 0.000100, 0.000000, 0.000100, 332.249054, 0.000000, 10.000000, 293.150000, 0.004000, 11.563962, 10.000000, 0.000102, 10.000000, 0.000102, 0.000000, 0.000102, 10.000000, 332.249054, 332.249054, 0.000000, 331.483360, 332.249054, -3.909905, 3.424905, 0.000000, 0.000100
22.07, 0.000000, 0.000000, 0.000100, 0.000102, 0.000000, -0.000002, 331.860012, 331.860012, 331.860012, -3.871001, 0.000000, 0.000000, 331.860012, 0.100000, 298.000000, 33.186001, 331.860012, 0.000000, 331.483360, 2.000000, 331.483360, 4.166670, 8.000000, 16.000000, 298.150000, 331.483360, 331.483360, 331.483360, 331.860012, 331.860012, 331.860012, 0.000000, 0.000002, 0.000000, 0.000002, 0.000000, 0.000000, 0.000000, 0.000000, 0.001155, 0.001155, 0.001155, 0.000100, 0.000000, 10.000000, 10.000000, 10.000000, 0.000002, 0.000100, 0.000102, 10.000000, 0.000002, 10.000000, 0.000002, 0.000000, 0.000002, 5000000.000000, 0.001155, 0.000000, 0.001155, 0.000000, 0.000000, 0.000000, 5000000.000000, 9.998845, 0.000100, 10.000000, 0.000100, 0.001155, 0.000100, 0.000000, 0.000010, 100000.000000, 0.500000, 100000.000000, 0.000000, 0.001155, 0.000100, 10.000000, 0.000102, 293.150000, -3.871001, 293.150000, -38.710012, -3.871001, 293.150000, -3.871001, 331.860012, -3.871001, 0.100000, 0.001155, 0.000100, 0.001155, 0.000100, 0.000000, 0.000100, 331.860012, 0.000000, 10.000000, 293.150000, 0.004000, 11.548400, 10.000000, 0.000102, 10.000000, 0.000102, 0.000000, 0.000102, 10.000000, 331.860012, 331.860012, 0.000000, 331.483360, 331.860012, -3.871001, 3.386001, 0.000000, 0.000100
22.08, 0.000000, 0.000000, 0.000100, 0.000102, 0.000000, -0.000002, 331.474841, 331.474841, 331.474841, -3.832484, 0.000000, 0.000000, 331.474841, 0.100000, 298.000000, 33.147484, 331.474841, 0.000000, 331.483360, 2.000000, 331.483360, 4.166670, 8.000000, 16.000000, 298.150000, 331.483360, 331.483360, 331.483360, 331.474841, 331.474841, 331.474841, 0.000000, 0.000002, 0.000000, 0.000002, 0.000000, 0.000000, 0.000000, 0.000000, 0.001153, 0.001153, 0.001153, 0.000100, 0.000000, 10.000000, 10.000000, 10.000000, 0.000002, 0.000100, 0.000102, 10.000000, 0.000002, 10.000000, 0.000002, 0.000000, 0.000002, 5000000.000000, 0.001153, 0.000000, 0.001153, 0.000000, 0.000000, 0.000000, 5000000.000000, 9.998847, 0.000100, 10.000000, 0.000100, 0.001153, 0.000100, 0.000000, 0.000010, 100000.000000, 0.500000, 100000.000000, 0.000000, 0.001153, 0.000100, 10.000000, 0.000102, 293.150000, -3.832484, 293.150000, -38.324841, -3.832484, 293.150000, -3.832484, 331.474841, -3.832484, 0.100000, 0.001153, 0.000100, 0.001153, 0.000100, 0.000000, 0.000100, 331.474841, 0.000000, 10.000000, 293.150000, 0.004000, 11.532994, 10.000000, 0.000102, 10.000000, 0.000102, 0.000000, 0.000102, 10.000000, 331.474841, 331.474841, 0.000000, 331.483360, 331.474841, -3.832484, 3.347484, 0.000000, 0.000100
22.09, 0.000000, 0.000000, 0.000100, 0.000102, 0.000000, -0.000002, 331.093503, 331.093503, 331.093503, -3.794350, 0.000000, 0.000000, 331.093503, 0.100000, 298.000000, 33.109350, 331.093503, 0.000000, 331.483360, 2.000000, 331.483360, 4.166670, 8.000000, 16.000000, 298.150000, 331.483360, 331.483360, 331.483360, 331.093503, 331.093503, 331.093503, 0.000000, 0.000002, 0.000000, 0.000002, 0.000000, 0.000000, 0.000000, 0.000000, 0.001152, 0.001152, 0.001152, 0.000100, 0.000000, 10.000000, 10.000000, 10.000000, 0.000002, 0.000100, 0.000102, 10.000000, 0.000002, 10.000000, 0.000002, 0.000000, 0.000002, 5000000.000000, 0.001152, 0.000000, 0.001152, 0.000000, 0.000000, 0.000000, 5000000.000000, 9.998848, 0.000100, 10.000000, 0.000100, 0.001152, 0.000100, 0.000000, 0.000010, 100000.000000, 0.500000, 100000.000000, 0.000000, 0.001152, 0.000100, 10.000000, 0.000102, 293.150000, -3.794350, 293.150000, -37.943503, -3.794350, 293.150000, -3.794350, 331.093503, -3.794350, 0.100000, 0.001152, 0.000100, 0.001152, 0.000100, 0.000000, 0.000100, 331.093503, 0.000000, 10.000000, 293.150000, 0.004000, 11.517740, 10.000000, 0.000102, 10.000000, 0.000102, 0.000000, 0.000102, 10.000000, 331.093503, 331.093503, 0.000000, 331.483360, 331.093503, -3.794350, 3.309350, 0.000000, 0.000100
