time, slave::Ground.p1.u[REAL], slave::Ground.p2.u[REAL], slave::Ground.p1.i[REAL], slave::Ground.p2.i[REAL], slave::Ground.p.u[REAL], slave::Ground.p.i[REAL], slave::HeatCapacity1.p1.T[REAL], slave::HeatCapacity1.p2.T[REAL], slave::HeatCapacity1.p3.T[REAL], slave::HeatCapacity1.p1.dQ[REAL], slave::HeatCapacity1.p2.dQ[REAL], slave::HeatCapacity1.p3.dQ[REAL], slave::HeatCapacity1.p.T[REAL], slave::HeatCapacity1.C[REAL], slave::HeatCapacity1.T0[REAL], slave::HeatCapacity1.E[REAL], slave::OnOffController.input[REAL], slave::OnOffController.output[REAL], slave::OnOffController.reference[REAL], slave::OnOffController.bandwidth[REAL], slave::Ramp.output[REAL], slave::Ramp.slope[REAL], slave::Ramp.start_time[REAL], slave::Ramp.stop_time[REAL], slave::Ramp.offset[REAL], slave::Splitter1.input[REAL], slave::Splitter1.output1[REAL], slave::Splitter1.output2[REAL], slave::Splitter2.input[REAL], slave::Splitter2.output1[REAL], slave::Splitter2.output2[REAL], slave::Switch.Ground1.p1.u[REAL], slave::Switch.Ground1.p1.i[REAL], slave::Switch.Ground1.p.u[REAL], slave::Switch.Ground1.p.i[REAL], slave::Switch.Ground2.p1.u[REAL], slave::Switch.Ground2.p1.i[REAL], slave::Switch.Ground2.p.u[REAL], slave::Switch.Ground2.p.i[REAL], slave::Switch.Node1.p1.u[REAL], slave::Switch.Node1.p2.u[REAL], slave::Switch.Node1.p3.u[REAL], slave::Switch.Node1.p1.i[REAL], slave::Switch.Node1.p2.i[REAL], slave::Switch.Node2.p1.u[REAL], slave::Switch.Node2.p2.u[REAL], slave::Switch.Node2.p3.u[REAL], slave::Switch.Node2.p1.i[REAL], slave::Switch.Node2.p2.i[REAL], slave::Switch.Node2.p3.i[REAL], slave::Switch.R1.p.u[REAL], slave::Switch.R1.p.i[REAL], slave::Switch.R1.p_high.u[REAL], slave::Switch.R1.p_high.i[REAL], slave::Switch.R1.p_low.u[REAL], slave::Switch.R1.p_low.i[REAL], slave::Switch.R1.R[REAL], slave::Switch.R2.p.u[REAL], slave::Switch.R2.p.i[REAL], slave::Switch.R2.p_high.u[REAL], slave::Switch.R2.p_high.i[REAL], slave::Switch.R2.p_low.u[REAL], slave::Switch.R2.p_low.i[REAL], slave::Switch.R2.R[REAL], slave::Switch.Resistance12.p.u[REAL], slave::Switch.Resistance12.p.i[REAL], slave::Switch.Resistance12.p_high.u[REAL], slave::Switch.Resistance12.p_high.i[REAL], slave::Switch.Resistance12.p_low.u[REAL], slave::Switch.Resistance12.p_low.i[REAL], slave::Switch.Resistance12.input[REAL], slave::Switch.Resistance12.Ron[REAL], slave::Switch.Resistance12.Roff[REAL], slave::Switch.Resistance12.vt[REAL], slave::Switch.Resistance12.R[REAL], slave::Switch.input[REAL], slave::Switch.p2.u[REAL], slave::Switch.p2.i[REAL], slave::Switch.p1.u[REAL], slave::Switch.p1.i[REAL], slave::TemperatureSource.p.T[REAL], slave::TemperatureSource.p.dQ[REAL], slave::TemperatureSource.T[REAL], slave::ThermalConductor.p.T[REAL], slave::ThermalConductor.p.dQ[REAL], slave::ThermalConductor.p_high.T[REAL], slave::ThermalConductor.p_high.dQ[REAL], slave::ThermalConductor.p_low.T[REAL], slave::ThermalConductor.p_low.dQ[REAL], slave::ThermalConductor.G[REAL], slave::Thermistor.p_el.u[REAL], slave::Thermistor.p_el.i[REAL], slave::Thermistor.p_el_high.u[REAL], slave::Thermistor.p_el_high.i[REAL], slave::Thermistor.p_el_low.u[REAL], slave::Thermistor.p_el_low.i[REAL], slave::Thermistor.p_th.T[REAL], slave::Thermistor.p_th.dQ[REAL], slave::Thermistor.R_ref[REAL], slave::Thermistor.T_ref[REAL], slave::Thermistor.alpha[REAL], slave::Thermistor.R[REAL], slave::VoltageSource.p.u[REAL], slave::VoltageSource.p.i[REAL], slave::VoltageSource.p_high.u[REAL], slave::VoltageSource.p_high.i[REAL], slave::VoltageSource.p_low.u[REAL], slave::VoltageSource.p_low.i[REAL], slave::VoltageSource.U[REAL], slave::ZeroJunction.effort[REAL], slave::ZeroJunction.p1.T[REAL], slave::ZeroJunction.p1.dQ[REAL], slave::Temperature_Reference[REAL], slave::Temperature_Room[REAL], slave::HeatCapacity1.p.dQ[REAL], slave::HeatCapacity1.p.dQ_int[REAL], slave::HeatCapacity1.p.dQ_int_initial[REAL], slave::Switch.Node1.p3.i[REAL]
8.04, 0.000000, 0.000000, 0.000100, 0.000102, 0.000000, -0.000002, 298.367351, 298.367351, 298.367351, -0.521735, 0.000000, 0.000000, 298.367351, 0.100000, 298.000000, 29.836735, 298.367351, 0.000000, 298.316667, 2.000000, 298.316667, 4.166670, 8.000000, 16.000000, 298.150000, 298.316667, 298.316667, 298.316667, 298.367351, 298.367351, 298.367351, 0.000000, 0.000002, 0.000000, 0.000002, 0.000000, 0.000000, 0.000000, 0.000000, 0.001021, 0.001021, 0.001021, 0.000100, 0.000000, 10.000000, 10.000000, 10.000000, 0.000002, 0.000100, 0.000102, 10.000000, 0.000002, 10.000000, 0.000002, 0.000000, 0.000002, 5000000.000000, 0.001021, 0.000000, 0.001021, 0.000000, 0.000000, 0.000000, 5000000.000000, 9.998979, 0.000100, 10.000000, 0.000100, 0.001021, 0.000100, 0.000000, 0.000010, 100000.000000, 0.500000, 100000.000000, 0.000000, 0.001021, 0.000100, 10.000000, 0.000102, 293.150000, -0.521735, 293.150000, -5.217351, -0.521735, 293.150000, -0.521735, 298.367351, -0.521735, 0.100000, 0.001021, 0.000100, 0.001021, 0.000100, 0.000000, 0.000100, 298.367351, 0.000000, 10.000000, 293.150000, 0.004000, 10.208694, 10.000000, 0.000102, 10.000000, 0.000102, 0.000000, 0.000102, 10.000000, 298.367351, 298.367351, 0.000000, 25.166667, 25.217351, -0.521735, 0.036735, 0.000000, 0.000100
8.06, 0.000000, 0.000000, 0.000100, 0.000102, 0.000000, -0.000002, 298.264040, 298.264040, 298.264040, -0.511404, 0.000000, 0.000000, 298.264040, 0.100000, 298.000000, 29.826404, 298.264040, 0.000000, 298.400000, 2.000000, 298.400000, 4.166670, 8.000000, 16.000000, 298.150000, 298.400000, 298.400000, 298.400000, 298.264040, 298.264040, 298.264040, 0.000000, 0.000002, 0.000000, 0.000002, 0.000000, 0.000000, 0.000000, 0.000000, 0.001020, 0.001020, 0.001020, 0.000100, 0.000000, 10.000000, 10.000000, 10.000000, 0.000002, 0.000100, 0.000102, 10.000000, 0.000002, 10.000000, 0.000002, 0.000000, 0.000002, 5000000.000000, 0.001020, 0.000000, 0.001020, 0.000000, 0.000000, 0.000000, 5000000.000000, 9.998980, 0.000100, 10.000000, 0.000100, 0.001020, 0.000100, 0.000000, 0.000010, 100000.000000, 0.500000, 100000.000000, 0.000000, 0.001020, 0.000100, 10.000000, 0.000102, 293.150000, -0.511404, 293.150000, -5.114040, -0.511404, 293.150000, -0.511404, 298.264040, -0.511404, 0.100000, 0.001020, 0.000100, 0.001020, 0.000100, 0.000000, 0.000100, 298.264040, 0.000000, 10.000000, 293.150000, 0.004000, 10.204562, 10.000000, 0.000102, 10.000000, 0.000102, 0.000000, 0.000102, 10.000000, 298.264040, 298.264040, 0.000000, 25.250000, 25.114040, -0.511404, 0.026404, 0.000000, 0.000100
8.08, 0.000000, 0.000000, 0.000100, 0.000102, 0.000000, -0.000002, 298.162775, 298.162775, 298.162775, -0.501278, 0.000000, 0.000000, 298.162775, 0.100000, 298.000000, 29.816278, 298.162775, 0.000000, 298.483334, 2.000000, 298.483334, 4.166670, 8.000000, 16.000000, 298.150000, 298.483334, 298.483334, 298.483334, 298.162775, 298.162775, 298.162775, 0.000000, 0.000002, 0.000000, 0.000002, 0.000000, 0.000000, 0.000000, 0.000000, 0.001020, 0.001020, 0.001020, 0.000100, 0.000000, 10.000000, 10.000000, 10.000000, 0.000002, 0.000100, 0.000102, 10.000000, 0.000002, 10.000000, 0.000002, 0.000000, 0.000002, 5000000.000000, 0.001020, 0.000000, 0.001020, 0.000000, 0.000000, 0.000000, 5000000.000000, 9.998980, 0.000100, 10.000000, 0.000100, 0.001020, 0.000100, 0.000000, 0.000010, 100000.000000, 0.500000, 100000.000000, 0.000000, 0.001020, 0.000100, 10.000000, 0.000102, 293.150000, -0.501278, 293.150000, -5.012775, -0.501278, 293.150000, -0.501278, 298.162775, -0.501278, 0.100000, 0.001020, 0.000100, 0.001020, 0.000100, 0.000000, 0.000100, 298.162775, 0.000000, 10.000000, 293.150000, 0.004000, 10.200511, 10.000000, 0.000102, 10.000000, 0.000102, 0.000000, 0.000102, 10.000000, 298.162775, 298.162775, 0.000000, 25.333334, 25.012775, -0.501277, 0.016278, 0.000000, 0.000100
8.1, 0.000000, 0.000000, 0.000100, 0.000102, 0.000000, -0.000002, 298.063516, 298.063516, 298.063516, -0.491352, 0.000000, 0.000000, 298.063516, 0.100000, 298.000000, 29.806352, 298.063516, 0.000000, 298.566667, 2.000000, 298.566667, 4.166670, 8.000000, 16.000000, 298.150000, 298.566667, 298.566667, 298.566667, 298.063516, 298.063516, 298.063516, 0.000000, 0.000002, 0.000000, 0.000002, 0.000000, 0.000000, 0.000000, 0.000000, 0.001020, 0.001020, 0.001020, 0.000100, 0.000000, 10.000000, 10.000000, 10.000000, 0.000002, 0.000100, 0.000102, 10.000000, 0.000002, 10.000000, 0.000002, 0.000000, 0.000002, 5000000.000000, 0.001020, 0.000000, 0.001020, 0.000000, 0.000000, 0.000000, 5000000.000000, 9.998980, 0.000100, 10.000000, 0.000100, 0.001020, 0.000100, 0.000000, 0.000010, 100000.000000, 0.500000, 100000.000000, 0.000000, 0.001020, 0.000100, 10.000000, 0.000102, 293.150000, -0.491352, 293.150000, -4.913516, -0.491352, 293.150000, -0.491352, 298.063516, -0.491352, 0.100000, 0.001020, 0.000100, 0.001020, 0.000100, 0.000000, 0.000100, 298.063516, 0.000000, 10.000000, 293.150000, 0.004000, 10.196541, 10.000000, 0.000102, 10.000000, 0.000102, 0.000000, 0.000102, 10.000000, 298.063516, 298.063516, 0.000000, 25.416667, 24.913516, -0.491351, 0.006352, 0.000000, 0.000100
8.12, 0.000000, 0.000000, 0.000100, 0.000102, 0.000000, -0.000002, 297.966222, 297.966222, 297.966222, -0.481622, 0.000000, 0.000000, 297.966222, 0.100000, 298.000000, 29.796622, 297.966222, 0.000000, 298.650000, 2.000000, 298.650000, 4.166670, 8.000000, 16.000000, 298.150000, 298.650000, 298.650000, 298.650000, 297.966222, 297.966222, 297.966222, 0.000000, 0.000002, 0.000000, 0.000002, 0.000000, 0.000000, 0.000000, 0.000000, 0.001019, 0.001019, 0.001019, 0.000100, 0.000000, 10.000000, 10.000000, 10.000000, 0.000002, 0.000100, 0.000102, 10.000000, 0.000002, 10.000000, 0.000002, 0.000000, 0.000002, 5000000.000000, 0.001019, 0.000000, 0.001019, 0.000000, 0.000000, 0.000000, 5000000.000000, 9.998981, 0.000100, 10.000000, 0.000100, 0.001019, 0.000100, 0.000000, 0.000010, 100000.000000, 0.500000, 100000.000000, 0.000000, 0.001019, 0.000100, 10.000000, 0.000102, 293.150000, -0.481622, 293.150000, -4.816222, -0.481622, 293.150000, -0.481622, 297.966222, -0.481622, 0.100000, 0.001019, 0.000100, 0.001019, 0.000100, 0.000000, 0.000100, 297.966222, 0.000000, 10.000000, 293.150000, 0.004000, 10.192649, 10.000000, 0.000102, 10.000000, 0.000102, 0.000000, 0.000102, 10.000000, 297.966222, 297.966222, 0.000000, 25.500000, 24.816222, -0.481622, -0.003378, 0.000000, 0.000100
8.14, 0.000000, 0.000000, 0.000100, 0.000102, 0.000000, -0.000002, 297.870854, 297.870854, 297.870854, -0.472085, 0.000000, 0.000000, 297.870854, 0.100000, 298.000000, 29.787085, 297.870854, 0.000000, 298.733334, 2.000000, 298.733334, 4.166670, 8.000000, 16.000000, 298.150000, 298.733334, 298.733334, 298.733334, 297.870854, 297.870854, 297.870854, 0.000000, 0.000002, 0.000000, 0.000002, 0.000000, 0.000000, 0.000000, 0.000000, 0.001019, 0.001019, 0.001019, 0.000100, 0.000000, 10.000000, 10.000000, 10.000000, 0.000002, 0.000100, 0.000102, 10.000000, 0.000002, 10.000000, 0.000002, 0.000000, 0.000002, 5000000.000000, 0.001019, 0.000000, 0.001019, 0.000000, 0.000000, 0.000000, 5000000.000000, 9.998981, 0.000100, 10.000000, 0.000100, 0.001019, 0.000100, 0.000000, 0.000010, 100000.000000, 0.500000, 100000.000000, 0.000000, 0.001019, 0.000100, 10.000000, 0.000102, 293.150000, -0.472085, 293.150000, -4.720854, -0.472085, 293.150000, -0.472085, 297.870854, -0.472085, 0.100000, 0.001019, 0.000100, 0.001019, 0.000100, 0.000000, 0.000100, 297.870854, 0.000000, 10.000000, 293.150000, 0.004000, 10.188834, 10.000000, 0.000102, 10.000000, 0.000102, 0.000000, 0.000102, 10.000000, 297.870854, 297.870854, 0.000000, 25.583334, 24.720854, -0.472085, -0.012915, 0.000000, 0.000100
8.16, 0.000000, 0.000000, 0.980168, 0.980172, 0.000000, -0.000004, 298.208047, 298.208047, 298.208047, -0.505805, 0.000000, 9.801671, 298.208047, 0.100000, 298.000000, 29.820805, 298.208047, 1.000000, 298.816667, 2.000000, 298.816667, 4.166670, 8.000000, 16.000000, 298.150000, 298.816667, 298.816667, 298.816667, 298.208047, 298.208047, 298.208047, 0.000000, 0.000002, 0.000000, 0.000002, 0.000000, 0.000002, 0.000000, 0.000002, 9.999990, 9.999990, 9.999990, 0.980168, 0.000002, 10.000000, 10.000000, 10.000000, 0.000002, 0.980170, 0.980172, 10.000000, 0.000002, 10.000000, 0.000002, 0.000000, 0.000002, 5000000.000000, 9.999990, 0.000002, 9.999990, 0.000002, 0.000000, 0.000002, 5000000.000000, 0.000010, 0.980170, 10.000000, 0.980170, 9.999990, 0.980170, 1.000000, 0.000010, 100000.000000, 0.500000, 0.000010, 1.000000, 9.999990, 0.980168, 10.000000, 0.980172, 293.150000, -0.505805, 293.150000, -5.058047, -0.505805, 293.150000, -0.505805, 298.208047, -0.505805, 0.100000, 9.999990, 0.980168, 9.999990, 0.980168, 0.000000, 0.980168, 298.208047, 9.801671, 10.000000, 293.150000, 0.004000, 10.202322, 10.000000, 0.980172, 10.000000, 0.980172, 0.000000, 0.980172, 10.000000, 298.208047, 298.208047, 0.000000, 25.666667, 25.058047, 9.295866, 0.020805, 0.000000, 0.980170
8.18, 0.000000, 0.000000, 0.000100, 0.000102, 0.000000, -0.000002, 299.886127, 299.886127, 299.886127, -0.673613, 0.000000, 0.000000, 299.886127, 0.100000, 298.000000, 29.988613, 299.886127, 0.000000, 298.900001, 2.000000, 298.900001, 4.166670, 8.000000, 16.000000, 298.150000, 298.900001, 298.900001, 298.900001, 299.886127, 299.886127, 299.886127, 0.000000, 0.000002, 0.000000, 0.000002, 0.000000, 0.000000, 0.000000, 0.000000, 0.001027, 0.001027, 0.001027, 0.000100, 0.000000, 10.000000, 10.000000, 10.000000, 0.000002, 0.000100, 0.000102, 10.000000, 0.000002, 10.000000, 0.000002, 0.000000, 0.000002, 5000000.000000, 0.001027, 0.000000, 0.001027, 0.000000, 0.000000, 0.000000, 5000000.000000, 9.998973, 0.000100, 10.000000, 0.000100, 0.001027, 0.000100, 0.000000, 0.000010, 100000.000000, 0.500000, 100000.000000, 0.000000, 0.001027, 0.000100, 10.000000, 0.000102, 293.150000, -0.673613, 293.150000, -6.736127, -0.673613, 293.150000, -0.673613, 299.886127, -0.673613, 0.100000, 0.001027, 0.000100, 0.001027, 0.000100, 0.000000, 0.000100, 299.886127, 0.000000, 10.000000, 293.150000, 0.004000, 10.269445, 10.000000, 0.000102, 10.000000, 0.000102, 0.000000, 0.000102, 10.000000, 299.886127, 299.886127, 0.000000, 25.750001, 26.736127, -0.673613, 0.188613, 0.000000, 0.000100
8.2, 0.000000, 0.000000, 0.000100, 0.000102, 0.000000, -0.000002, 299.752742, 299.752742, 299.752742, -0.660274, 0.000000, 0.000000, 299.752742, 0.100000, 298.000000, 29.975274, 299.752742, 0.000000, 298.983334, 2.000000, 298.983334, 4.166670, 8.000000, 16.000000, 298.150000, 298.983334, 298.983334, 298.983334, 299.752742, 299.752742, 299.752742, 0.000000, 0.000002, 0.000000, 0.000002, 0.000000, 0.000000, 0.000000, 0.000000, 0.001026, 0.001026, 0.001026, 0.000100, 0.000000, 10.000000, 10.000000, 10.000000, 0.000002, 0.000100, 0.000102, 10.000000, 0.000002, 10.000000, 0.000002, 0.000000, 0.000002, 5000000.000000, 0.001026, 0.000000, 0.001026, 0.000000, 0.000000, 0.000000, 5000000.000000, 9.998974, 0.000100, 10.000000, 0.000100, 0.001026, 0.000100, 0.000000, 0.000010, 100000.000000, 0.500000, 100000.000000, 0.000000, 0.001026, 0.000100, 10.000000, 0.000102, 293.150000, -0.660274, 293.150000, -6.602742, -0.660274, 293.150000, -0.660274, 299.752742, -0.660274, 0.100000, 0.001026, 0.000100, 0.001026, 0.000100, 0.000000, 0.000100, 299.752742, 0.000000, 10.000000, 293.150000, 0.004000, 10.264110, 10.000000, 0.000102, 10.000000, 0.000102, 0.000000, 0.000102, 10.000000, 299.752742, 299.752742, 0.000000, 25.833334, 26.602742, -0.660274, 0.175274, 0.000000, 0.000100
8.22, 0.000000, 0.000000, 0.000100, 0.000102, 0.000000, -0.000002, 299.621999, 299.621999, 299.621999, -0.647200, 0.000000, 0.000000, 299.621999, 0.100000, 298.000000, 29.962200, 299.621999, 0.000000, 299.066667, 2.000000, 299.066667, 4.166670, 8.000000, 16.000000, 298.150000, 299.066667, 299.066667, 299.066667, 299.621999, 299.621999, 299.621999, 0.000000, 0.000002, 0.000000, 0.000002, 0.000000, 0.000000, 0.000000, 0.000000, 0.001026, 0.001026, 0.001026, 0.000100, 0.000000, 10.000000, 10.000000, 10.000000, 0.000002, 0.000100, 0.000102, 10.000000, 0.000002, 10.000000, 0.000002, 0.000000, 0.000002, 5000000.000000, 0.001026, 0.000000, 0.001026, 0.000000, 0.000000, 0.000000, 5000000.000000, 9.998974, 0.000100, 10.000000, 0.000100, 0.001026, 0.000100, 0.000000, 0.000010, 100000.000000, 0.500000, 100000.000000, 0.000000, 0.001026, 0.000100, 10.000000, 0.000102, 293.150000, -0.647200, 293.150000, -6.471999, -0.647200, 293.150000, -0.647200, 299.621999, -0.647200, 0.100000, 0.001026, 0.000100, 0.001026, 0.000100, 0.000000, 0.000100, 299.621999, 0.000000, 10.000000, 293.150000, 0.004000, 10.258880, 10.000000, 0.000102, 10.000000, 0.000102, 0.000000, 0.000102, 10.000000, 299.621999, 299.621999, 0.000000, 25.916667, 26.471999, -0.647200, 0.162200, 0.000000, 0.000100
8.24, 0.000000, 0.000000, 0.000100, 0.000102, 0.000000, -0.000002, 299.493845, 299.493845, 299.493845, -0.634385, 0.000000, 0.000000, 299.493845, 0.100000, 298.000000, 29.949385, 299.493845, 0.000000, 299.150001, 2.000000, 299.150001, 4.166670, 8.000000, 16.000000, 298.150000, 299.150001, 299.150001, 299.150001, 299.493845, 299.493845, 299.493845, 0.000000, 0.000002, 0.000000, 0.000002, 0.000000, 0.000000, 0.000000, 0.000000, 0.001025, 0.001025, 0.001025, 0.000100, 0.000000, 10.000000, 10.000000, 10.000000, 0.000002, 0.000100, 0.000102, 10.000000, 0.000002, 10.000000, 0.000002, 0.000000, 0.000002, 5000000.000000, 0.001025, 0.000000, 0.001025, 0.000000, 0.000000, 0.000000, 5000000.000000, 9.998975, 0.000100, 10.000000, 0.000100, 0.001025, 0.000100, 0.000000, 0.000010, 100000.000000, 0.500000, 100000.000000, 0.000000, 0.001025, 0.000100, 10.000000, 0.000102, 293.150000, -0.634385, 293.150000, -6.343845, -0.634385, 293.150000, -0.634385, 299.493845, -0.634385, 0.100000, 0.001025, 0.000100, 0.001025, 0.000100, 0.000000, 0.000100, 299.493845, 0.000000, 10.000000, 293.150000, 0.004000, 10.253754, 10.000000, 0.000102, 10.000000, 0.000102, 0.000000, 0.000102, 10.000000, 299.493845, 299.493845, 0.000000, 26.000001, 26.343845, -0.634384, 0.149385, 0.000000, 0.000100
8.26, 0.000000, 0.000000, 0.000100, 0.000102, 0.000000, -0.000002, 299.368229, 299.368229, 299.368229, -0.621823, 0.000000, 0.000000, 299.368229, 0.100000, 298.000000, 29.936823, 299.368229, 0.000000, 299.233334, 2.000000, 299.233334, 4.166670, 8.000000, 16.000000, 298.150000, 299.233334, 299.233334, 299.233334, 299.368229, 299.368229, 299.368229, 0.000000, 0.000002, 0.000000, 0.000002, 0.000000, 0.000000, 0.000000, 0.000000, 0.001025, 0.001025, 0.001025, 0.000100, 0.000000, 10.000000, 10.000000, 10.000000, 0.000002, 0.000100, 0.000102, 10.000000, 0.000002, 10.000000, 0.000002, 0.000000, 0.000002, 5000000.000000, 0.001025, 0.000000, 0.001025, 0.000000, 0.000000, 0.000000, 5000000.000000, 9.998975, 0.000100, 10.000000, 0.000100, 0.001025, 0.000100, 0.000000, 0.000010, 100000.000000, 0.500000, 100000.000000, 0.000000, 0.001025, 0.000100, 10.000000, 0.000102, 293.150000, -0.621823, 293.150000, -6.218229, -0.621823, 293.150000, -0.621823, 299.368229, -0.621823, 0.100000, 0.001025, 0.000100, 0.001025, 0.000100, 0.000000, 0.000100, 299.368229, 0.000000, 10.000000, 293.150000, 0.004000, 10.248729, 10.000000, 0.000102, 10.000000, 0.000102, 0.000000, 0.000102, 10.000000, 299.368229, 299.368229, 0.000000, 26.083334, 26.218229, -0.621823, 0.136823, 0.000000, 0.000100
8.28, 0.000000, 0.000000, 0.000100, 0.000102, 0.000000, -0.000002, 299.245100, 299.245100, 299.245100, -0.609510, 0.000000, 0.000000, 299.245100, 0.100000, 298.000000, 29.924510, 299.245100, 0.000000, 299.316668, 2.000000, 299.316668, 4.166670, 8.000000, 16.000000, 298.150000, 299.316668, 299.316668, 299.316668, 299.245100, 299.245100, 299.245100, 0.000000, 0.000002, 0.000000, 0.000002, 0.000000, 0.000000, 0.000000, 0.000000, 0.001024, 0.001024, 0.001024, 0.000100, 0.000000, 10.000000, 10.000000, 10.000000, 0.000002, 0.000100, 0.000102, 10.000000, 0.000002, 10.000000, 0.000002, 0.000000, 0.000002, 5000000.000000, 0.001024, 0.000000, 0.001024, 0.000000, 0.000000, 0.000000, 5000000.000000, 9.998976, 0.000100, 10.000000, 0.000100, 0.001024, 0.000100, 0.000000, 0.000010, 100000.000000, 0.500000, 100000.000000, 0.000000, 0.001024, 0.000100, 10.000000, 0.000102, 293.150000, -0.609510, 293.150000, -6.095100, -0.609510, 293.150000, -0.609510, 299.245100, -0.609510, 0.100000, 0.001024, 0.000100, 0.001024, 0.000100, 0.000000, 0.000100, 299.245100, 0.000000, 10.000000, 293.150000, 0.004000, 10.243804, 10.000000, 0.000102, 10.000000, 0.000102, 0.000000, 0.000102, 10.000000, 299.245100, 299.245100, 0.000000, 26.166668, 26.095100, -0.609510, 0.124510, 0.000000, 0.000100
8.3, 0.000000, 0.000000, 0.000100, 0.000102, 0.000000, -0.000002, 299.124409, 299.124409, 299.124409, -0.597441, 0.000000, 0.000000, 299.124409, 0.100000, 298.000000, 29.912441, 299.124409, 0.000000, 299.400001, 2.000000, 299.400001, 4.166670, 8.000000, 16.000000, 298.150000, 299.400001, 299.400001, 299.400001, 299.124409, 299.124409, 299.124409, 0.000000, 0.000002, 0.000000, 0.000002, 0.000000, 0.000000, 0.000000, 0.000000, 0.001024, 0.001024, 0.001024, 0.000100, 0.000000, 10.000000, 10.000000, 10.000000, 0.000002, 0.000100, 0.000102, 10.000000, 0.000002, 10.000000, 0.000002, 0.000000, 0.000002, 5000000.000000, 0.001024, 0.000000, 0.001024, 0.000000, 0.000000, 0.000000, 5000000.000000, 9.998976, 0.000100, 10.000000, 0.000100, 0.001024, 0.000100, 0.000000, 0.000010, 100000.000000, 0.500000, 100000.000000, 0.000000, 0.001024, 0.000100, 10.000000, 0.000102, 293.150000, -0.597441, 293.150000, -5.974409, -0.597441, 293.150000, -0.597441, 299.124409, -0.597441, 0.100000, 0.001024, 0.000100, 0.001024, 0.000100, 0.000000, 0.000100, 299.124409, 0.000000, 10.000000, 293.150000, 0.004000, 10.238976, 10.000000, 0.000102, 10.000000, 0.000102, 0.000000, 0.000102, 10.000000, 299.124409, 299.124409, 0.000000, 26.250001, 25.974409, -0.597441, 0.112441, 0.000000, 0.000100
8.32, 0.000000, 0.000000, 0.000100, 0.000102, 0.000000, -0.000002, 299.006107, 299.006107, 299.006107, -0.585611, 0.000000, 0.000000, 299.006107, 0.100000, 298.000000, 29.900611, 299.006107, 0.000000, 299.483334, 2.000000, 299.483334, 4.166670, 8.000000, 16.000000, 298.150000, 299.483334, 299.483334, 299.483334, 299.006107, 299.006107, 299.006107, 0.000000, 0.000002, 0.000000, 0.000002, 0.000000, 0.000000, 0.000000, 0.000000, 0.001023, 0.001023, 0.001023, 0.000100, 0.000000, 10.000000, 10.000000, 10.000000, 0.000002, 0.000100, 0.000102, 10.000000, 0.000002, 10.000000, 0.000002, 0.000000, 0.000002, 5000000.000000, 0.001023, 0.000000, 0.001023, 0.000000, 0.000000, 0.000000, 5000000.000000, 9.998977, 0.000100, 10.000000, 0.000100, 0.001023, 0.000100, 0.000000, 0.000010, 100000.000000, 0.500000, 100000.000000, 0.000000, 0.001023, 0.000100, 10.000000, 0.000102, 293.150000, -0.585611, 293.150000, -5.856107, -0.585611, 293.150000, -0.585611, 299.006107, -0.585611, 0.100000, 0.001023, 0.000100, 0.001023, 0.000100, 0.000000, 0.000100, 299.006107, 0.000000, 10.000000, 293.150000, 0.004000, 10.234244, 10.000000, 0.000102, 10.000000, 0.000102, 0.000000, 0.000102, 10.000000, 299.006107, 299.006107, 0.000000, 26.333334, 25.856107, -0.585611, 0.100611, 0.000000, 0.000100
8.34, 0.000000, 0.000000, 0.000100, 0.000102, 0.000000, -0.000002, 298.890149, 298.890149, 298.890149, -0.574015, 0.000000, 0.000000, 298.890149, 0.100000, 298.000000, 29.889015, 298.890149, 0.000000, 299.566668, 2.000000, 299.566668, 4.166670, 8.000000, 16.000000, 298.150000, 299.566668, 299.566668, 299.566668, 298.890149, 298.890149, 298.890149, 0.000000, 0.000002, 0.000000, 0.000002, 0.000000, 0.000000, 0.000000, 0.000000, 0.001023, 0.001023, 0.001023, 0.000100, 0.000000, 10.000000, 10.000000, 10.000000, 0.000002, 0.000100, 0.000102, 10.000000, 0.000002, 10.000000, 0.000002, 0.000000, 0.000002, 5000000.000000, 0.001023, 0.000000, 0.001023, 0.000000, 0.000000, 0.000000, 5000000.000000, 9.998977, 0.000100, 10.000000, 0.000100, 0.001023, 0.000100, 0.000000, 0.000010, 100000.000000, 0.500000, 100000.000000, 0.000000, 0.001023, 0.000100, 10.000000, 0.000102, 293.150000, -0.574015, 293.150000, -5.740149, -0.574015, 293.150000, -0.574015, 298.890149, -0.574015, 0.100000, 0.001023, 0.000100, 0.001023, 0.000100, 0.000000, 0.000100, 298.890149, 0.000000, 10.000000, 293.150000, 0.004000, 10.229606, 10.000000, 0.000102, 10.000000, 0.000102, 0.000000, 0.000102, 10.000000, 298.890149, 298.890149, 0.000000, 26.416668, 25.740149, -0.574015, 0.089015, 0.000000, 0.000100
